lidoRecordId,imageUrl,type,material,displayDate,earliestDate,latestDate,subject,artistName (preferred),nationality,role,birth,death,location,title,classification,rightsStatement,workID,repositoryName,recordID,recordLinks,eventType,displayMaterialsTech,inscriptions,relatedWorkNotes
gnd2012512-4/lido/tms_10028,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/7863.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/7863.JPG,Zeichnung; Zeichnung,,,1619,1669,,"Büsinck, Ludwig",,Künstler_in,1599,1669,Wien,Zwei allegorische Männergestalten,,https://creativecommons.org/publicdomain/mark/1.0/,7863,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_10028,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[7863]&showtype=record'],Production,"['Feder, Bister, laviert']",[],[]
gnd2012512-4/lido/tms_101034,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_121.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_121.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1519,1519,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Aristoteles und Phyllis,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/121,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101034,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/121]&showtype=record'],Expression Creation,['Holzschnitt'],"['M.u. ""HB""']",[]
gnd2012512-4/lido/tms_101035,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_122.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_122.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren); Typendruck; Typendruck,,1519,1519,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,"Sechs Gelehrte, um einen Tisch sitzend",,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/122,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101035,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/122]&showtype=record'],Carrier production,"['Wasserzeichen: Wasserzeichen Ochsenkopf beschn.', 'Holzschnitt, verso Typendruck']","['r.u. ""HB""']",[]
gnd2012512-4/lido/tms_101036,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_131.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_131.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1509,1512,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Die Genealogie Kaiser Maximilians I.: Clodovevs Christian I,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/131,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101036,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/131]&showtype=record'],Expression Creation,['Holzschnitt'],[],[]
gnd2012512-4/lido/tms_101037,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_132.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_132.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1509,1512,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Die Genealogie Kaiser Maximilians I.: Beczelinus,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/132,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101037,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/132]&showtype=record'],Carrier production,"['Wasserzeichen: Wasserzeichen auf der Rückseite des Cahierblattes kopiert', 'Holzschnitt']","['l.u. ""HB""']",[]
gnd2012512-4/lido/tms_101038,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_133.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_133.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1514,1516,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,"Der ""Weißkunig"" Kaiser Maximilians I.: Wie der Papst den weißen König zum Römischen Kaiser krönt",,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/133,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101038,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/133]&showtype=record'],Expression Creation,['Holzschnitt'],"['r.u. ""HB""']",[]
gnd2012512-4/lido/tms_101039,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_151.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_151.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren); koloriert; koloriert; koloriert,,1495,1531,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Der Heilige Onophrius,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/151,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101039,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/151]&showtype=record'],Expression Creation,"['Holzschnitt, koloriert']",['r.o. unleserlich'],[]
gnd2012512-4/lido/tms_101040,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1959_279_1r.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1959_279_1r.jpg,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren); koloriert; koloriert; koloriert,,1504,1504,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Die böhmische Schlacht (Bildteil),,https://creativecommons.org/publicdomain/mark/1.0/,DG1959/279/1r,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101040,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1959/279/1r]&showtype=record'],Expression Creation,"['Holzschnitt, koloriert']","['M.o. ""1504"" im Druck']",[]
gnd2012512-4/lido/tms_101045,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_135.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_135.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1514,1516,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,"Der ""Weißkunig"" Kaiser Maximilians I.: Der Vergleich mit Kleve",,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/135,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101045,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/135]&showtype=record'],Carrier production,"['Wasserzeichen: Wasserzeichen auf der Rückseite des Cahierblattes kopiert', 'Holzschnitt']","['r.u. auf Pferdewagen ""HB""']",[]
gnd2012512-4/lido/tms_101048,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_136.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_136.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1523,1523,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Johannes erblickt die sieben Leuchter,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/136,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101048,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/136]&showtype=record'],Expression Creation,['Holzschnitt'],"['r.u. ""HB""']",[]
