lidoRecordId,imageUrl,type,material,displayDate,earliestDate,latestDate,subject,artistName (preferred),nationality,role,birth,death,location,title,classification,rightsStatement,workID,repositoryName,recordID,recordLinks,eventType,displayMaterialsTech,inscriptions,relatedWorkNotes
gnd2012512-4/lido/tms_10007,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/10413.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/10413.JPG,Zeichnung; Zeichnung,,,1650,1705,,"Ruthart, Carl Borromäus Andreas",,Künstler_in,1630,1703,Wien,Bären von Hunden gestellt,,https://creativecommons.org/publicdomain/mark/1.0/,10413,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_10007,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[10413]&showtype=record'],Production,"['Feder in Braun, Pinsel in Grau und Graubraun mit spärlichen Weißhöhungen auf graublauem Papier']",[],[]
gnd2012512-4/lido/tms_100553,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_273.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_273.JPG,Druckgraphik; Druckgraphik,,,1509,1511,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,Kleine Passion (letztes Blatt des Textes),,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/273,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100553,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/273]&showtype=record'],Expression Creation,['Typendruck'],"['l.u. ""N 52.""']",[]
gnd2012512-4/lido/tms_101119,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_974_3.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_974_3.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1515,,"Springinklee, Hans",,Künstler_in,1495,1540,Wien,"Rückgewinnung der ungarisch besetzten Lande 1490 (Die Ehrenpforte Kaiser Maximilians I., Historiendarstellungen, C' 2.1)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/974/3,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101119,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/974/3]&showtype=record'],Expression Creation,['Holzschnitt'],[],[]
gnd2012512-4/lido/tms_101120,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_974_4.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_974_4.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1515,,"Springinklee, Hans",,Künstler_in,1495,1540,Wien,"Ungarischer Eroberungszug 1490 (Die Ehrenpforte Kaiser Maximilians I., Historiendarstellungen, C' 2.2)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/974/4,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101120,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/974/4]&showtype=record'],Expression Creation,['Holzschnitt'],[],[]
gnd2012512-4/lido/tms_101121,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_975_1.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_975_1.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1520,,"Dürer, Albrecht",,,1471-05-21,1528-04-06,Wien,"Bündnis Philipps mit Heinrich VII. von England 1506 (Die Ehrenpforte Kaiser Maximilians I., Historiendarstellungen, C 2.11)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/975/1,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101121,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/975/1]&showtype=record'],Expression Creation,"['Holzschnitt', 'Wasserzeichen: Meder 187, 165a, 139, 135']",[],[]
gnd2012512-4/lido/tms_101123,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_975_2.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_975_2.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1520,,"Dürer, Albrecht",,,1471-05-21,1528-04-06,Wien,"Bündnis Philipps mit Heinrich VII. von England 1506 (Die Ehrenpforte Kaiser Maximilians I., Historiendarstellungen, C 2.11)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/975/2,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101123,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/975/2]&showtype=record'],Expression Creation,"['Holzschnitt', 'Wasserzeichen: Meder 187, 165a, 139, 135']",[],[]
gnd2012512-4/lido/tms_101686,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1949_788.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1949_788.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1528,,"Graf, Urs",,Künstler_in,1485,1527,Wien,Die Erweckung des Jünglings von Nain,,https://creativecommons.org/publicdomain/mark/1.0/,DG1949/788,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101686,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1949/788]&showtype=record'],Expression Creation,['Holzschnitt'],"['M.u. ""UG""']",[]
gnd2012512-4/lido/tms_101689,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_252.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_252.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1530,1530,,"Resch, Wolfgang",,Formschneider_in,1525,1534,Wien,Philipp Melanchthon,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/252,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101689,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/252]&showtype=record'],Carrier production,"['Wasserzeichen: Briquet 5019 (laut Cahier)', 'Holzschnitt']","['o.: ""Philippus Melanchthon""']",[]
gnd2012512-4/lido/tms_101690,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1949_791.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1949_791.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1528,,"Graf, Urs",,Künstler_in,1485,1527,Wien,Der Zinsgroschen,,https://creativecommons.org/publicdomain/mark/1.0/,DG1949/791,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101690,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1949/791]&showtype=record'],Expression Creation,['Holzschnitt'],"['M.u. ""UG""']",[]
gnd2012512-4/lido/tms_101691,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1949_792.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1949_792.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1528,,"Graf, Urs",,Künstler_in,1485,1527,Wien,Gleichnis von dem im Acker verborgenen Schatz,,https://creativecommons.org/publicdomain/mark/1.0/,DG1949/792,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101691,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1949/792]&showtype=record'],Expression Creation,['Holzschnitt'],"['l.u. ""UG""']",[]
