lidoRecordId,imageUrl,type,material,displayDate,earliestDate,latestDate,subject,artistName (preferred),nationality,role,birth,death,location,title,classification,rightsStatement,workID,repositoryName,recordID,recordLinks,eventType,displayMaterialsTech,inscriptions,relatedWorkNotes
gnd2012512-4/lido/tms_100899,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1994_14_11t.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1994_14_11t.JPG; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1994_14_11.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1994_14_11.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1492,1502,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Das Sonnenweib und der siebenköpfige Drache (Apokalypse, Figur IX)",,https://creativecommons.org/publicdomain/mark/1.0/; https://creativecommons.org/publicdomain/mark/1.0/,DG1994/14/11,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100899,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1994/14/11]&showtype=record'],Expression Creation,['Holzschnitt'],"['M.u. Dürer-Monogramm ""AD""', 'M.o. außerhalb der Platte ""43""']",[]
gnd2012512-4/lido/tms_100903,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1994_14_15t.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1994_14_15t.JPG; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1994_14_15.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1994_14_15.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1491,1501,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Das babylonische Weib (Apokalypse, Figur XIII)",,https://creativecommons.org/publicdomain/mark/1.0/; https://creativecommons.org/publicdomain/mark/1.0/,DG1994/14/15,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100903,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1994/14/15]&showtype=record'],Expression Creation,['Holzschnitt'],"['M.u. Dürer-Monogramm ""AD""', 'M.o. außerhalb der Platte ""47""']",[]
gnd2012512-4/lido/tms_100935,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/dg1934_65.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/dg1934_65.jpg,Druckgraphik; Druckgraphik,,,1508,1518,,"Necker, Jobst de",,Formschneider_in,1485,1548,Wien,Kaiser Maximilian I. zu Pferd,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/65,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100935,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/65]&showtype=record'],Carrier production,"['Wasserzeichen: Wz. wie B. 8; Wasserzeichen auf der Rückseite des Cahierblattes kopiert', 'Clair-obscur-Holzschnitt in zwei Platten (beigegrün)', 'Clair-obscur-Holzschnitt in zwei Platten (beigegrün)']","['r.u. "".H.BVRGKMAIR"", r.u. ""1518"" (korrumpiert aus ""1508"")', 'bezeichnet oben Mitte: ""IMP . CAES . MAXIMIL . AVG.""']",[]
gnd2012512-4/lido/tms_100940,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_55.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_55.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren); Holzschnitt; Holzschnitt (Druckverfahren),,1508,1508,,"Necker, Jobst de",,Formschneider_in,1485,1548,Wien,Der hl. Georg zu Pferd,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/55,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100940,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/55]&showtype=record'],Carrier production,"['Wasserzeichen: Wz. wie B. 8; Wasserzeichen auf der Rückseite des Cahierblattes kopiert', 'Holzschnitt', 'Holzschnitt']","['l.u. "".H.Burgkmair""', 'bezeichnet oben links: »DIVVS . GEORGIVS / CHRISTIANORVM . / MILITVM . PRO= / PVGNATOR«']",[]
gnd2012512-4/lido/tms_100957,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_376.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_376.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1513,1513,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,Christus am Kreuz mit den drei Engeln,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/376,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100957,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/376]&showtype=record'],Expression Creation,['Holzschnitt'],[],[]
gnd2012512-4/lido/tms_100959,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_377.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_377.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1513,1513,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,Christus am Kreuz mit den drei Engeln,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/377,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100959,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/377]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 204', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_100975,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_95.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_95.jpg,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1515,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Die Hoffart,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/95,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100975,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/95]&showtype=record'],Expression Creation,['Holzschnitt'],"['M.u. ""H B""']",[]
gnd2012512-4/lido/tms_100976,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_96.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_96.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1515,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Der Geiz,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/96,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100976,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/96]&showtype=record'],Expression Creation,['Holzschnitt'],"['M.u. ""H B""']",[]
gnd2012512-4/lido/tms_100977,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_97.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_97.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1515,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Der Zorn,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/97,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100977,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/97]&showtype=record'],Carrier production,"['Wasserzeichen: Wasserzeichen auf der Rückseite des Cahierblattes kopiert', 'Holzschnitt']","['M.u. ""H B""']",[]
gnd2012512-4/lido/tms_100978,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_98.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_98.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1515,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Der Neid,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/98,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100978,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/98]&showtype=record'],Expression Creation,['Holzschnitt'],"['M.u. ""H B""']",[]
