lidoRecordId,imageUrl,type,material,displayDate,earliestDate,latestDate,subject,artistName (preferred),nationality,role,birth,death,location,title,classification,rightsStatement,workID,repositoryName,recordID,recordLinks,eventType,displayMaterialsTech,inscriptions,relatedWorkNotes
gnd2012512-4/lido/tms_10023,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/3686.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/3686.JPG,Zeichnung; Zeichnung,,,1675,1675,,"Scheits, Matthias",,Künstler_in,1630,1700,Wien,Scherzende Bauern,,https://creativecommons.org/publicdomain/mark/1.0/,3686,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_10023,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[3686]&showtype=record'],Production,"['Kohle, Feder in Braun, laviert']","['M.u. ""M.Scheitz A° 1675""']",[]
gnd2012512-4/lido/tms_10025,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/3715.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/3715.JPG,Zeichnung; Zeichnung,,,1671,1681,,"Drentwett, Jonas",,Künstler_in,1656,1736,Wien,Krönung Johann Sobjeskis zum König von Polen im Krakauer Dom,,https://creativecommons.org/publicdomain/mark/1.0/,3715,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_10025,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[3715]&showtype=record'],Production,"['Feder in Dunkelgrau mit Aquarellierungen in Lichtbraun, Braun, Grau und Blaugrau']",['m. u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_101343,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_117.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_117.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1509,1509,,"Cranach, Lucas, der Ältere",,Künstler_in,1472,1553-10-16,Wien,Der Sündenfall,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/117,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101343,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/117]&showtype=record'],Expression Creation,['Holzschnitt'],"['M.o. am Baum ""LC 1509"" mit Schlangensignet']",[]
gnd2012512-4/lido/tms_101446,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1931_136.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1931_136.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1507,,"Baldung Grien, Hans",,Künstler_in,1484,1545,Wien,Maria mit dem Kind auf der Rasenbank,,https://creativecommons.org/publicdomain/mark/1.0/,DG1931/136,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101446,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1931/136]&showtype=record'],Carrier production,"['Wasserzeichen: Wasserzeichen auf der Rückseite des Cahierblattes kopiert', 'Holzschnitt']","['l.o. ""AD""']",[]
gnd2012512-4/lido/tms_101447,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1931_141.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1931_141.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1507,,"Baldung Grien, Hans",,Künstler_in,1484,1545,Wien,Die Marter des heiligen Sebastian,,https://creativecommons.org/publicdomain/mark/1.0/,DG1931/141,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101447,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1931/141]&showtype=record'],Carrier production,"['Wasserzeichen: Wasserzeichen auf der Rückseite des Cahierblattes kopiert, Lugt 33', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101451,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1931_125.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1931_125.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1507,1507,,"Baldung Grien, Hans",,Künstler_in,1484,1545,Wien,Christus als Schmerzensmann zwischen zwei Engeln mit den Leidenswerkzeugen,,https://creativecommons.org/publicdomain/mark/1.0/,DG1931/125,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101451,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1931/125]&showtype=record'],Expression Creation,['Holzschnitt'],[],[]
gnd2012512-4/lido/tms_101452,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1931_123.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1931_123.JPG; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1931_123t.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1931_123t.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1507,1507,,"Baldung Grien, Hans",,Künstler_in,1484,1545,Wien,Christus wird an das Kreuz genagelt,,https://creativecommons.org/publicdomain/mark/1.0/; https://creativecommons.org/publicdomain/mark/1.0/,DG1931/123,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101452,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1931/123]&showtype=record'],Carrier production,"['Wasserzeichen: Wasserzeichen auf der Rückseite des Cahierblattes kopiert', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101453,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1931_124.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1931_124.JPG; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1931_124t.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1931_124t.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1507,1507,,"Baldung Grien, Hans",,Künstler_in,1484,1545,Wien,Die Kreuzaufrichtung,,https://creativecommons.org/publicdomain/mark/1.0/; https://creativecommons.org/publicdomain/mark/1.0/,DG1931/124,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101453,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1931/124]&showtype=record'],Carrier production,"['Wasserzeichen: Wasserzeichen auf der Rückseite des Cahierblattes kopiert', 'Holzschnitt']",['r.u. Rebblatt-Signatur'],[]
gnd2012512-4/lido/tms_101550,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_105.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_105.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1506,1554,,"Cranach, Lucas, der Ältere",,Künstler_in,1472,1553-10-16,Wien,Der heilige Christophorus,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/105,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101550,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/105]&showtype=record'],Carrier production,"['Wasserzeichen: Briquet 4827 (laut Cahier)', 'Holzschnitt']","['l.o. ""L C"" mit Schlangensignet']",[]
gnd2012512-4/lido/tms_101552,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_186.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_186.JPG,Druckgraphik; Druckgraphik,,,1516,1516,,"Cranach, Lucas, der Ältere",,Künstler_in,1472,1553-10-16,Wien,Die Predigt Johannes des Täufers,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/186,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101552,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/186]&showtype=record'],Expression Creation,"['Holzschnitt (Clair-obscur-Holzschnitt), von zwei Platten']","['r.u. ""15 19"" (15 19 seitenverkehrt) mit Schlangensignet']",[]
