lidoRecordId,imageUrl,type,material,displayDate,earliestDate,latestDate,subject,artistName (preferred),nationality,role,birth,death,location,title,classification,rightsStatement,workID,repositoryName,recordID,recordLinks,eventType,displayMaterialsTech,inscriptions,relatedWorkNotes
gnd2012512-4/lido/tms_10036,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/3020.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/3020.JPG,Zeichnung; Zeichnung,,,1595,1595,,"Tom Ring, Hermann",,Künstler_in,1521-01-02,1597-10-18,Wien,Christus als Heiland der Menschheit,,https://creativecommons.org/publicdomain/mark/1.0/,3020,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_10036,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[3020]&showtype=record'],Production,"['Feder in Schwarzbraun, graubraun laviert']","['M.o. ""HMR""', 'l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)']",[]
gnd2012512-4/lido/tms_10037,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/3021.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/3021.JPG,Zeichnung; Zeichnung,Feder; Feder; laviert; laviert,,1595,1595,,"Tom Ring, Hermann",,Künstler_in,1521-01-02,1597-10-18,Wien,Das Weltgericht,,https://creativecommons.org/publicdomain/mark/1.0/,3021,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_10037,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[3021]&showtype=record'],Production,"['Feder, laviert']","['l.u. "" 1595 HMR""', 'r.u. Herzog Albert von Sachsen-Teschen (Lugt 174)']",[]
gnd2012512-4/lido/tms_100961,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_93.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_93.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1515,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Die Gerechtigkeit,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/93,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100961,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/93]&showtype=record'],Expression Creation,['Holzschnitt'],"['M.u. ""HB""']",[]
gnd2012512-4/lido/tms_100962,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_94.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_94.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1515,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Die Vorsicht,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/94,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100962,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/94]&showtype=record'],Expression Creation,['Holzschnitt'],[],[]
gnd2012512-4/lido/tms_100965,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_102.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_102.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1515,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Die Unkeuschheit,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/102,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100965,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/102]&showtype=record'],Expression Creation,['Holzschnitt'],[],[]
gnd2012512-4/lido/tms_100966,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_103.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_103.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1515,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Der Zorn,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/103,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100966,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/103]&showtype=record'],Expression Creation,['Holzschnitt'],[],[]
gnd2012512-4/lido/tms_100967,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_104.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_104.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1515,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Die Völlerei,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/104,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100967,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/104]&showtype=record'],Expression Creation,['Holzschnitt'],[],[]
gnd2012512-4/lido/tms_100968,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_105.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_105.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1515,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Die Trägheit,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/105,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100968,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/105]&showtype=record'],Expression Creation,['Holzschnitt'],[],[]
gnd2012512-4/lido/tms_100969,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_82.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_82.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1515,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Die Hoffnung,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/82,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100969,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/82]&showtype=record'],Carrier production,"['Wasserzeichen: Wasserzeichen auf der Rückseite des Cahierblattes kopiert', 'Holzschnitt']","['M.u. ""H B""']",[]
gnd2012512-4/lido/tms_100970,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_83.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_83.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1515,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Die Liebe,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/83,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100970,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/83]&showtype=record'],Carrier production,"['Wasserzeichen: Wasserzeichen auf der Rückseite des Cahierblattes kopiert', 'Holzschnitt']","['M.u. ""H B""']",[]
gnd2012512-4/lido/tms_100971,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_84.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_84.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1515,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Die Mäßigkeit,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/84,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100971,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/84]&showtype=record'],Expression Creation,['Holzschnitt'],"['M.u. ""H B""']",[]
gnd2012512-4/lido/tms_100972,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_85.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_85.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1515,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Die Gerechtigkeit,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/85,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100972,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/85]&showtype=record'],Carrier production,"['Wasserzeichen: Wasserzeichen Ochsenkopf beschn.', 'Holzschnitt']","['M.u. ""H B""']",[]
gnd2012512-4/lido/tms_100973,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_86.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_86.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1515,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Die Vorsicht,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/86,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100973,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/86]&showtype=record'],Carrier production,"['Wasserzeichen: Wasserzeichen Ochsenkopf beschn.', 'Holzschnitt']","['M.u. ""H B""']",[]
gnd2012512-4/lido/tms_100974,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_87.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_87.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1515,,"Burgkmair, Hans",,Künstler_in,1473,1531,Wien,Die Stärke,,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/87,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100974,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/87]&showtype=record'],Carrier production,"['Wasserzeichen: Wasserzeichen auf der Rückseite des Cahierblattes kopiert', 'Holzschnitt']","['M.u. ""H B""']",[]
gnd2012512-4/lido/tms_101008,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_971_6.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_971_6.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1518,,"Traut, Wolf",,Künstler_in,1486,1520,Wien,"Erste flandrische Rebellion und Befreiung Philipps 1484/85 (Die Ehrenpforte Kaiser Maximilians I., Historiendarstellungen, C 2.7)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/971/6,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101008,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/971/6]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 298', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101011,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_971_9.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_971_9.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1518,,"Traut, Wolf",,Künstler_in,1486,1520,Wien,"Bündnis Philipps mit Heinrich VII. von England 1506 (Die Ehrenpforte Kaiser Maximilians I., Historiendarstellungen, C 2.11)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/971/9,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101011,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/971/9]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 298', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101012,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_971_10.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_971_10.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1518,,"Traut, Wolf",,Künstler_in,1486,1520,Wien,"Erfolge gegen Frankreich 1492/93 (Die Ehrenpforte Kaiser Maximilians I., Historiendarstellungen, C 2.12)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/971/10,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101012,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/971/10]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 298', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101014,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_971_12.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_971_12.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1518,,"Traut, Wolf",,Künstler_in,1486,1520,Wien,"Der Schweizer Krieg 1499 (Die Ehrenpforte Kaiser Maximilians I., Historiendarstellungen, C' 2.4)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/971/12,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101014,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/971/12]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 298', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101015,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_971_13.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_971_13.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1518,,"Traut, Wolf",,Künstler_in,1486,1520,Wien,"Befreiung Neapels 1503 (Die Ehrenpforte Kaiser Maximilians I., Historiendarstellungen, C' 2.5)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/971/13,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101015,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/971/13]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 298', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101016,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_971_14.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_971_14.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1518,,"Traut, Wolf",,Künstler_in,1486,1520,Wien,"Bayerischer Krieg - Sieg am Wenzenberg 1504 (Die Ehrenpforte Kaiser Maximilians I., Historiendarstellungen, C' 2.6)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/971/14,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101016,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/971/14]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 298', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101494,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_162.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_162.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1507,1517,,"Cranach, Lucas, der Ältere",,Künstler_in,1472,1553-10-16,Wien,Das Martyrium des heiligen Philippus,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/162,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101494,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/162]&showtype=record'],Expression Creation,['Holzschnitt'],[],[]
gnd2012512-4/lido/tms_101495,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_163.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_163.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1507,1517,,"Cranach, Lucas, der Ältere",,Künstler_in,1472,1553-10-16,Wien,Das Martyrium des heiligen Bartholomäus,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/163,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101495,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/163]&showtype=record'],Expression Creation,['Holzschnitt'],[],[]
gnd2012512-4/lido/tms_101498,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_166.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_166.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1507,1517,,"Cranach, Lucas, der Ältere",,Künstler_in,1472,1553-10-16,Wien,Das Martyrium des heiligen Jakobus des Jüngeren,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/166,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101498,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/166]&showtype=record'],Expression Creation,['Holzschnitt'],[],[]
gnd2012512-4/lido/tms_101500,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_168.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_168.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1507,1517,,"Cranach, Lucas, der Ältere",,Künstler_in,1472,1553-10-16,Wien,Das Martyrium des heiligen Matthias,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/168,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101500,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/168]&showtype=record'],Expression Creation,['Holzschnitt'],[],[]
gnd2012512-4/lido/tms_101501,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_169.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_169.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1507,1517,,"Cranach, Lucas, der Ältere",,Künstler_in,1472,1553-10-16,Wien,Das Martyrium des heiligen Judas Thaddäus,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/169,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101501,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/169]&showtype=record'],Expression Creation,['Holzschnitt'],[],[]
gnd2012512-4/lido/tms_101548,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1949_718.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1949_718.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1506,1506,,"Graf, Urs",,Künstler_in,1485,1527,Wien,Christus als Schmerzensmann,,https://creativecommons.org/publicdomain/mark/1.0/,DG1949/718,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101548,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1949/718]&showtype=record'],Carrier production,"['Wasserzeichen: Wasserzeichen auf der Rückseite des Cahierblattes kopiert', 'Holzschnitt']","['M.u. ""UG""']",[]
gnd2012512-4/lido/tms_101549,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_112.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_112.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1511,1521,,"Cranach, Lucas, der Ältere",,Künstler_in,1472,1553-10-16,Wien,Der heilige Bernhard betet den Schmerzensmann an,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/112,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101549,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/112]&showtype=record'],Carrier production,"['Wasserzeichen: Briquet 6903 ähnlich (laut Cahier)', 'Holzschnitt']",['l.u. Schlangensignet'],[]
gnd2012512-4/lido/tms_101551,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_182.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_182.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1508,1518,,"Cranach, Lucas, der Ältere",,Künstler_in,1472,1553-10-16,Wien,Madonna und Jesuskind mit der heiligen Anna,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/182,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101551,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/182]&showtype=record'],Expression Creation,['Holzschnitt'],['r.u. Schlangensignet'],[]
gnd2012512-4/lido/tms_101553,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_185.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_185.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1516,1516,,"Cranach, Lucas, der Ältere",,Künstler_in,1472,1553-10-16,Wien,Die Predigt Johannes des Täufers,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/185,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101553,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/185]&showtype=record'],Expression Creation,['Holzschnitt'],"['r.u. ""15 19"" (15 19 seitenverkehrt) mit Schlangensignet']",[]
