lidoRecordId,imageUrl,type,material,displayDate,earliestDate,latestDate,subject,artistName (preferred),nationality,role,birth,death,location,title,classification,rightsStatement,workID,repositoryName,recordID,recordLinks,eventType,displayMaterialsTech,inscriptions,relatedWorkNotes
gnd2012512-4/lido/tms_100547,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_262.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_262.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1504,1514,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Die Kreuzabnahme (Kleine Passion, 27)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/262,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100547,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/262]&showtype=record'],Carrier production,"['Wasserzeichen: Hohe Krone (vgl. Briquet 4892-4902 [nachgewiesen 1484-1520]; Meder 20 [ab ca. 1495 für Stiche und Holzschnitte verwendet]; Strauss S. 3285 [verwendet ab 1490])', 'Holzschnitt']","['l.u. Dürer-Monogramm ""AD""', 'r.u. Paginierung ""Diij""']",[]
gnd2012512-4/lido/tms_100556,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_221.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_221.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1504,1514,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Pilatus wäscht sich die Hände (Kleine Passion, 21)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/221,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100556,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/221]&showtype=record'],Expression Creation,['Holzschnitt'],"['l.u. Dürer-Monogramm ""AD""']",[]
gnd2012512-4/lido/tms_100560,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_225.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_225.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1504,1514,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Die Kreuzabnahme (Kleine Passion, 27)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/225,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100560,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/225]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 70', 'Holzschnitt']","['l.u. Dürer-Monogramm ""AD""']",[]
gnd2012512-4/lido/tms_100567,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_236.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_236.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1510,1510,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Der Sündenfall (Kleine Passion, 2)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/236,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100567,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/236]&showtype=record'],Expression Creation,['Holzschnitt'],"['r.u. Dürer-Monogramm ""AD""', 'r.u. Paginierung ""Aij""']",[]
gnd2012512-4/lido/tms_100627,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_266.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_266.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1515,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Christus erscheint seiner Mutter (Kleine Passion, 31)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/266,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100627,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/266]&showtype=record'],Carrier production,"['Wasserzeichen: Hohe Krone (vgl. Briquet 4892-4902 [nachgewiesen 1484-1520]; Meder 20 [ab ca. 1495 für Stiche und Holzschnitte verwendet]; Strauss S. 3285 [verwendet ab 1490])', 'Holzschnitt']","['l.u. Dürer-Monogramm ""AD"" (D seitenverkehrt)', 'außerhalb der Platte: l.u. ""46""']",[]
gnd2012512-4/lido/tms_100628,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_267.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_267.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1515,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Christus erscheint Magdalena (Kleine Passion, 32)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/267,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100628,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/267]&showtype=record'],Expression Creation,['Holzschnitt'],"['l.u. Dürer-Monogramm ""AD""', 'außerhalb der Platte: l.u. ""47""']",[]
gnd2012512-4/lido/tms_100629,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1930_1368.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1930_1368.JPG,Druckgraphik; Druckgraphik,,,1514,1524,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,Die kleine Kreuzigung (sog. Degenknopf Kaiser Maximilians),,https://creativecommons.org/publicdomain/mark/1.0/,DG1930/1368,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100629,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1930/1368]&showtype=record'],Expression Creation,['Abdruck einer gravierten Goldplatte'],[],[]
gnd2012512-4/lido/tms_100630,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_268.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_268.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1515,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Christus in Emaus (Kleine Passion, 33)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/268,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100630,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/268]&showtype=record'],Expression Creation,['Holzschnitt'],"['l.u. Dürer-Monogramm ""AD""', 'außerhalb der Platte: l.u. ""48""', 'r.u. Paginierung ""E""']",[]
gnd2012512-4/lido/tms_100632,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1930_1373.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1930_1373.JPG,Druckgraphik; Druckgraphik,Kupferstich; Kupferstich (Druckverfahren); Kupferstich (Druckverfahren),,1495,1505,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Die heilige Anna und Maria mit dem Kinde, stehend",,https://creativecommons.org/publicdomain/mark/1.0/,DG1930/1373,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100632,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1930/1373]&showtype=record'],Expression Creation,['Kupferstich'],"['l.u. Dürer-Monogramm ""AD""']",[]
gnd2012512-4/lido/tms_100636,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1930_1402.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1930_1402.JPG,Druckgraphik; Druckgraphik,Kaltnadel; Kaltnadel (Druckverfahren); Kaltnadel (Druckverfahren),,1512,1512,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,Der heilige Hieronymus neben dem Weidenbaum,,https://creativecommons.org/publicdomain/mark/1.0/,DG1930/1402,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100636,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1930/1402]&showtype=record'],Expression Creation,['Kaltnadel'],"['M.l. Dürer-Monogramm ""AD"", M.o. ""1512""']",[]
