lidoRecordId,imageUrl,type,material,displayDate,earliestDate,latestDate,subject,artistName (preferred),nationality,role,birth,death,location,title,classification,rightsStatement,workID,repositoryName,recordID,recordLinks,eventType,displayMaterialsTech,inscriptions,relatedWorkNotes
gnd2012512-4/lido/tms_100512,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_211.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_211.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1509,1511,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Die Fußwaschung (Kleine Passion, 10)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/211,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100512,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/211]&showtype=record'],Expression Creation,['Holzschnitt'],"['r.u. Dürer-Monogramm ""AD""']",[]
gnd2012512-4/lido/tms_100514,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_213.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_213.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1504,1514,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Die Gefangennahme Christi (Kleine Passion, 12)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/213,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100514,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/213]&showtype=record'],Expression Creation,['Holzschnitt'],"['r.u. Dürer-Monogramm ""AD""']",[]
gnd2012512-4/lido/tms_100516,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1930_1449.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1930_1449.JPG,Druckgraphik; Druckgraphik,Kupferstich; Kupferstich (Druckverfahren); Kupferstich (Druckverfahren),,1504,1504,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,Adam und Eva,,https://creativecommons.org/publicdomain/mark/1.0/,DG1930/1449,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100516,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1930/1449]&showtype=record'],Expression Creation,['Kupferstich'],[],[]
gnd2012512-4/lido/tms_100517,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_215.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_215.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1503,1513,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Christus vor Kaiphas (Kleine Passion, 14)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/215,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100517,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/215]&showtype=record'],Expression Creation,['Holzschnitt'],"['l.u. Dürer-Monogramm ""AD""']",[]
gnd2012512-4/lido/tms_100518,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_216.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_216.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1503,1513,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Die Verspottung Christi (Kleine Passion, 15)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/216,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100518,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/216]&showtype=record'],Expression Creation,['Holzschnitt'],"['l.u. Dürer-Monogramm ""AD""']",[]
gnd2012512-4/lido/tms_100519,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_217.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_217.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1503,1513,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Christus vor Pilatus (Kleine Passion, 16)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/217,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100519,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/217]&showtype=record'],Expression Creation,['Holzschnitt'],"['M.u. Dürer-Monogramm ""AD""']",[]
gnd2012512-4/lido/tms_100521,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_219.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_219.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1504,1514,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Die Geißelung Christi (Kleine Passion, 18)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/219,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100521,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/219]&showtype=record'],Expression Creation,['Holzschnitt'],"['M.u. Dürer-Monogramm ""AD""']",[]
gnd2012512-4/lido/tms_100522,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_220.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_220.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1504,1514,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Die Dornenkrönung (Kleine Passion, 19)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/220,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100522,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/220]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 28', 'Holzschnitt']","['l.u. Dürer-Monogramm ""AD""']",[]
gnd2012512-4/lido/tms_100523,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_321.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_321.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1504,1514,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Die Schaustellung Christi (Kleine Passion, 20)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/321,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100523,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/321]&showtype=record'],Expression Creation,['Holzschnitt'],"['M.u. Dürer-Monogramm ""AD""']",[]
gnd2012512-4/lido/tms_100524,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_322.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_322.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1504,1514,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Pilatus wäscht sich die Hände (Kleine Passion, 21)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/322,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100524,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/322]&showtype=record'],Expression Creation,['Holzschnitt'],"['l.u. Dürer-Monogramm ""AD""']",[]
