lidoRecordId,imageUrl,type,material,displayDate,earliestDate,latestDate,subject,artistName (preferred),nationality,role,birth,death,location,title,classification,rightsStatement,workID,repositoryName,recordID,recordLinks,eventType,displayMaterialsTech,inscriptions,relatedWorkNotes
gnd2012512-4/lido/tms_101064,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_972_7.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_972_7.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1515,,"Springinklee, Hans",,Künstler_in,1495,1540,Wien,"Römische Caesaren, Karl der Große (Die Ehrenpforte Kaiser Maximilians I., linkes Freisäulenpaar, E 10-18)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/972/7,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101064,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/972/7]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 238, 217, 152, 180, 220, 220a', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101078,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_972_20.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_972_20.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1515,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Meerkatze und Bannerträger (Die Ehrenpforte Kaiser Maximilians I., linkes inneres Freisäulenpaar, B)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/972/20,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101078,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/972/20]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 238, 217, 152, 180, 220, 220a', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101079,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_972_21.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_972_21.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1515,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Turmbekrönung und Misterium (Die Ehrenpforte Kaiser Maximilians I., Mittelportal, A 4, Bekrönung)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/972/21,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101079,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/972/21]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 238, 217, 152, 180, 220, 220a', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101080,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_972_22.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_972_22.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1515,,"Springinklee, Hans",,Künstler_in,1495,1540,Wien,"Fanfarenbläser (Die Ehrenpforte Kaiser Maximilians I., Mittelportal, A 4, Bekrönung)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/972/22,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101080,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/972/22]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 238, 217, 152, 180, 220, 220a', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101082,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_972_24.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_972_24.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1515,,"Springinklee, Hans",,Künstler_in,1495,1540,Wien,"Herolde und Clavis (Die Ehrenpforte Kaiser Maximilians I., Mittelportal, A 4, Bekrönung)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/972/24,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101082,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/972/24]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 238, 217, 152, 180, 220, 220a', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101083,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_972_25.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_972_25.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1515,,"Springinklee, Hans",,Künstler_in,1495,1540,Wien,"Wappen des Habsburgischen Hausbesitzes (Die Ehrenpforte Kaiser Maximilians I., Mittelportal, A 2.1-12)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/972/25,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101083,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/972/25]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 238, 217, 152, 180, 220, 220a', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101084,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_972_26.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_972_26.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1515,,"Springinklee, Hans",,Künstler_in,1495,1540,Wien,"Wappen des Habsburgischen Hausbesitzes (Die Ehrenpforte Kaiser Maximilians I., Mittelportal, A 2.13-27)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/972/26,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101084,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/972/26]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 238, 217, 152, 180, 220, 220a', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101085,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_972_27.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_972_27.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1515,,"Springinklee, Hans",,Künstler_in,1495,1540,Wien,"Wappen des Habsburgischen Hausbesitzes (Die Ehrenpforte Kaiser Maximilians I., Mittelportal, A 2.28-42)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/972/27,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101085,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/972/27]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 238, 217, 152, 180, 220, 220a', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101089,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_972_31.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_972_31.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1515,,"Springinklee, Hans",,Künstler_in,1495,1540,Wien,"Kaiser Maximilian / Der Stammbaum (Die Ehrenpforte Kaiser Maximilians I., Mittelportal, A 3.41)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/972/31,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101089,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/972/31]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 238, 217, 152, 180, 220, 220a', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101090,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_972_32.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_972_32.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1517,,"Springinklee, Hans",,Künstler_in,1495,1540,Wien,"Philipp der Schöne / Der Stammbaum (Die Ehrenpforte Kaiser Maximilians I., Mittelportal, A 3.31)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/972/32,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101090,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/972/32]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 238, 217, 152, 180, 220, 220a', 'Holzschnitt']",[],[]
