lidoRecordId,imageUrl,type,material,displayDate,earliestDate,latestDate,subject,artistName (preferred),nationality,role,birth,death,location,title,classification,rightsStatement,workID,repositoryName,recordID,recordLinks,eventType,displayMaterialsTech,inscriptions,relatedWorkNotes
gnd2012512-4/lido/tms_100307,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_180.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1934_180.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1495,1505,,Anonym,,Künstler_in,0,0,Wien,Die Kreuztragung Christi (aus der Albertina-Passion),,https://creativecommons.org/publicdomain/mark/1.0/,DG1934/180,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_100307,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1934/180]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 153', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_10108,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/3878.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/3878.JPG,Zeichnung; Zeichnung,,,1716,1761,,"Querfurt, August",,Künstler_in,1696,1761,Wien,Reitergefecht,,https://creativecommons.org/publicdomain/mark/1.0/,3878,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_10108,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[3878]&showtype=record'],Production,"['Pinsel in Grau, laviert, Feder in Braun, mit späteren Graphitübergehungen']",[],[]
gnd2012512-4/lido/tms_101211,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_979_2.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_979_2.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1559,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Die Hochzeit mit Maria von Burgund 1477 (Die Ehrenpforte Kaiser Maximilians I., Separatausgabe der Historiendarstellungen, C 2.2)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/979/2,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101211,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/979/2]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 220a', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101365,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1931_101.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1931_101.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1529,1539,,"Baldung Grien, Hans",,Künstler_in,1484,1545,Wien,Der behexte Stallknecht,,https://creativecommons.org/publicdomain/mark/1.0/,DG1931/101,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101365,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1931/101]&showtype=record'],Expression Creation,['Holzschnitt'],"['r.u. ""HB""']",[]
gnd2012512-4/lido/tms_101380,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1931_97.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1931_97.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1506,1516,,"Baldung Grien, Hans",,Künstler_in,1484,1545,Wien,Der heilige Hieronymus als Büßer in der Wildnis,,https://creativecommons.org/publicdomain/mark/1.0/,DG1931/97,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101380,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1931/97]&showtype=record'],Expression Creation,['Holzschnitt'],"['M.l. ""HB""']",[]
gnd2012512-4/lido/tms_101381,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1931_98.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1931_98.JPG,Druckgraphik; Druckgraphik,,,1506,1516,,"Baldung Grien, Hans",,Künstler_in,1484,1545,Wien,Der heilige Hieronymus als Büßer in der Wildnis,,https://creativecommons.org/publicdomain/mark/1.0/,DG1931/98,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101381,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1931/98]&showtype=record'],Expression Creation,"['Holzschnitt (Clair-obscur-Holzschnitt), mit schwarzer Linienplatte und Tonplatte in Gelbbraun']","['M.l. ""HB""']",[]
gnd2012512-4/lido/tms_101384,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_118.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_118.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1509,1509,,"Cranach, Lucas, der Ältere",,Künstler_in,1472,1553-10-16,Wien,Die Ruhe auf der Flucht nach Ägypten,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/118,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101384,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/118]&showtype=record'],Expression Creation,['Holzschnitt'],"['r.u. ""L C / 1509"" mit Schlangensignet']",[]
gnd2012512-4/lido/tms_101576,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1949_736.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1949_736.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1505,1528,,"Graf, Urs",,Künstler_in,1485,1527,Wien,Handwaschung des Pilatus,,https://creativecommons.org/publicdomain/mark/1.0/,DG1949/736,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101576,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1949/736]&showtype=record'],Expression Creation,['Holzschnitt'],"['M.u. ""UG""']",[]
gnd2012512-4/lido/tms_101590,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1949_808.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1949_808.JPG,Druckgraphik; Druckgraphik,,,1521,1521,,"Graf, Urs",,Künstler_in,1485,1527,Wien,Freiburg,,https://creativecommons.org/publicdomain/mark/1.0/,DG1949/808,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101590,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1949/808]&showtype=record'],Expression Creation,['Weißlinienholzschnitt'],"['M.u. ""UG""']",[]
gnd2012512-4/lido/tms_101640,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1949_753.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1949_753.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren); koloriert; koloriert; koloriert,,1509,1509,,"Graf, Urs",,Künstler_in,1485,1527,Wien,Abendmahl und Fußwaschung,,https://creativecommons.org/publicdomain/mark/1.0/,DG1949/753,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101640,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1949/753]&showtype=record'],Expression Creation,"['Holzschnitt, koloriert']","['r.u. ""UG""']",[]
