lidoRecordId,imageUrl,type,material,displayDate,earliestDate,latestDate,subject,artistName (preferred),nationality,role,birth,death,location,title,classification,rightsStatement,workID,repositoryName,recordID,recordLinks,eventType,displayMaterialsTech,inscriptions,relatedWorkNotes
gnd2012512-4/lido/tms_10016,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/3535.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/3535.JPG,Zeichnung; Zeichnung,,,1643,1643,,Hendrik E. Oldellandt,,Künstler_in,1615,1656,Wien,Selbstporträt des Künstlers,,https://creativecommons.org/publicdomain/mark/1.0/,3535,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_10016,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[3535]&showtype=record'],Production,"['Pinsel in Grau auf weiß grundiertem Karton, mit gelb gewordenem Firnisüberzug']","['M.r. ""HE Oldellandt / fecit / 1643"" (HE verbunden)', 'l. u. auf dem Karton: Albert von Sachsen-Teschen (Lugt 174)']",[]
gnd2012512-4/lido/tms_10042,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/4267.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/4267.JPG,Zeichnung; Zeichnung,Feder; Feder; laviert; laviert,,1746,1746,,"Sperling, Catharina",,Künstler_in,1699-04-10,1741-05-28,Wien,Moden der Stadt Augsburg: Kartusche mit dem Augsburger Stadtwappen und der späteren Inschrift: Modes de la Ville d'Augsbourg desiné par Cathar. Sperling : 1746,,https://creativecommons.org/publicdomain/mark/1.0/,4267,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_10042,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[4267]&showtype=record'],Production,"['Feder, laviert']",['l. u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_10043,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/4268.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/4268.JPG,Zeichnung; Zeichnung,Feder; Feder; laviert; laviert,,1719,1741,,"Sperling, Catharina",,Künstler_in,1699-04-10,1741-05-28,Wien,Moden der Stadt Augsburg: Epouse Patrice,,https://creativecommons.org/publicdomain/mark/1.0/,4268,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_10043,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[4268]&showtype=record'],Production,"['Feder, laviert']",['l. u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_10045,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/4270.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/4270.JPG,Zeichnung; Zeichnung,Feder; Feder; laviert; laviert,,1719,1741,,"Sperling, Catharina",,Künstler_in,1699-04-10,1741-05-28,Wien,Moden der Stadt Augsburg: Epouse Bourgeoise,,https://creativecommons.org/publicdomain/mark/1.0/,4270,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_10045,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[4270]&showtype=record'],Production,"['Feder, laviert']",['l. u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_10046,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/4271.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/4271.JPG,Zeichnung; Zeichnung,Feder; Feder; laviert; laviert,,1719,1741,,"Sperling, Catharina",,Künstler_in,1699-04-10,1741-05-28,Wien,Moden der Stadt Augsburg: Epoux Bourgeois,,https://creativecommons.org/publicdomain/mark/1.0/,4271,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_10046,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[4271]&showtype=record'],Production,"['Feder, laviert']",['l. u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_101221,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_979_12.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_979_12.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1559,,"Traut, Wolf",,Künstler_in,1486,1520,Wien,"Erfolge gegen Frankreich 1492/93 (Die Ehrenpforte Kaiser Maximilians I., Separatausgabe der Historiendarstellungen, C 2.12)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/979/12,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101221,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/979/12]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 220a', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101222,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_979_13.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_979_13.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1559,,"Springinklee, Hans",,Künstler_in,1495,1540,Wien,"Rückgewinnung der ungarisch besetzten Lande 1490 (Die Ehrenpforte Kaiser Maximilians I., Historiendarstellungen, C' 2.1)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/979/13,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101222,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/979/13]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 220a', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101223,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_979_14.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_979_14.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1559,,"Springinklee, Hans",,Künstler_in,1495,1540,Wien,"Ungarischer Eroberungszug 1490 (Die Ehrenpforte Kaiser Maximilians I., Historiendarstellungen, C' 2.2)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/979/14,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101223,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/979/14]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 220a', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101224,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_979_15.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_979_15.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1559,,"Dürer, Albrecht",,Künstler_in,1471-05-21,1528-04-06,Wien,"Spanische Heirat Philipps 1496 (Die Ehrenpforte Kaiser Maximilians I., Separatausgabe der Historiendarstellungen, C' 2.3)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/979/15,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101224,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/979/15]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 220a', 'Holzschnitt']",[],[]
gnd2012512-4/lido/tms_101225,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_979_16.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1935_979_16.JPG,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1515,1559,,"Traut, Wolf",,Künstler_in,1486,1520,Wien,"Der Schweizer Krieg 1499 (Die Ehrenpforte Kaiser Maximilians I., Separatausgabe der Historiendarstellungen, C' 2.4)",,https://creativecommons.org/publicdomain/mark/1.0/,DG1935/979/16,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_101225,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/979/16]&showtype=record'],Carrier production,"['Wasserzeichen: Meder 220a', 'Holzschnitt']",[],[]
